0.002575 -0.000031 0.000000,0.070678 -0.012424 0.000000,0.131293 -0.045853 0.000000,0.178111 -0.096840 0.000000,0.206261 -0.160080 0.000000,0.212813 -0.228991 0.000000,0.197085 -0.296402 0.000000,0.160715 -0.355299 0.000000,0.107487 -0.399553 0.000000,0.042939 -0.424558 0.000000,-0.026210 -0.427713 0.000000,-0.092767 -0.408689 0.000000,-0.149804 -0.369466 0.000000,-0.191386 -0.314126 0.000000,-0.213186 -0.248427 0.000000,-0.212936 -0.179205 0.000000,-0.190662 -0.113665 0.000000,-0.148681 -0.058627 0.000000,-0.091362 -0.019817 0.000000,-0.024670 -0.001274 0.000000,0.044455 -0.004928 0.000000,0.108820 -0.030399 0.000000,0.161727 -0.075036 0.000000,0.197671 -0.134194 0.000000,0.212911 -0.201717 0.000000,0.205862 -0.270579 0.000000,0.177256 -0.333614 0.000000,0.130071 -0.384262 0.000000,0.069216 -0.417252 0.000000,-0.042492 -0.425172 0.000000,
0.002575 -0.000036 0.000000,0.070169 -0.014443 0.000000,0.127674 -0.052780 0.000000,0.166971 -0.109633 0.000000,0.182511 -0.176975 0.000000,0.172101 -0.245299 0.000000,0.137210 -0.304958 0.000000,0.082764 -0.347527 0.000000,0.016451 -0.366998 0.000000,-0.052366 -0.360621 0.000000,-0.113972 -0.329296 0.000000,-0.159668 -0.277446 0.000000,-0.183001 -0.212391 0.000000,-0.180679 -0.143318 0.000000,-0.153028 -0.079978 0.000000,-0.103953 -0.031315 0.000000,-0.040382 -0.004198 0.000000,0.028708 -0.002458 0.000000,0.093564 -0.026339 0.000000,0.145027 -0.072470 0.000000,0.175832 -0.134337 0.000000,0.181629 -0.203206 0.000000,0.161600 -0.269353 0.000000,0.118573 -0.323438 0.000000,0.058623 -0.357825 0.000000,-0.009786 -0.367659 0.000000,-0.076995 -0.351552 0.000000,-0.133515 -0.311777 0.000000,-0.171366 -0.253951 0.000000,-0.180564 -0.142813 0.000000,
0.002575 -0.000041 0.000000,0.069584 -0.016439 0.000000,0.123571 -0.059387 0.000000,0.154617 -0.120993 0.000000,0.157017 -0.189938 0.000000,0.130330 -0.253553 0.000000,0.079460 -0.300151 0.000000,0.013753 -0.321169 0.000000,-0.054717 -0.312746 0.000000,-0.113370 -0.276428 0.000000,-0.151429 -0.218890 0.000000,-0.161901 -0.150703 0.000000,-0.142862 -0.084396 0.000000,-0.097810 -0.032152 0.000000,-0.035023 -0.003570 0.000000,0.033962 -0.003903 0.000000,0.096471 -0.033088 0.000000,0.141018 -0.085763 0.000000,0.159417 -0.152251 0.000000,0.148289 -0.220333 0.000000,0.109678 -0.277502 0.000000,0.050678 -0.313253 0.000000,-0.017870 -0.321017 0.000000,-0.083372 -0.299367 0.000000,-0.133791 -0.252281 0.000000,-0.159864 -0.188412 0.000000,-0.156800 -0.119494 0.000000,-0.125162 -0.058189 0.000000,-0.070764 -0.015764 0.000000,0.039718 -0.005306 0.000000,
0.002575 -0.000046 0.000000,0.068924 -0.018409 0.000000,0.119014 -0.065637 0.000000,0.141244 -0.130793 0.000000,0.130466 -0.198788 0.000000,0.089176 -0.253875 0.000000,0.026936 -0.283297 0.000000,-0.041840 -0.280241 0.000000,-0.101224 -0.245414 0.000000,-0.137465 -0.186882 0.000000,-0.142170 -0.118199 0.000000,-0.114248 -0.055272 0.000000,-0.060167 -0.012673 0.000000,0.007550 -0.000267 0.000000,0.073220 -0.020929 0.000000,0.121636 -0.069871 0.000000,0.141584 -0.135762 0.000000,0.128446 -0.203340 0.000000,0.085264 -0.256957 0.000000,0.022038 -0.284195 0.000000,-0.046590 -0.278747 0.000000,-0.104727 -0.241874 0.000000,-0.138908 -0.182115 0.000000,-0.141219 -0.113310 0.000000,-0.111124 -0.051393 0.000000,-0.055593 -0.010702 0.000000,0.012515 -0.000662 0.000000,0.077426 -0.023596 0.000000,0.124108 -0.074194 0.000000,0.135803 -0.183936 0.000000,
0.002574 -0.000051 0.000000,0.068191 -0.020349 0.000000,0.114036 -0.071495 0.000000,0.127061 -0.138933 0.000000,0.103561 -0.203472 0.000000,0.050222 -0.246745 0.000000,-0.017775 -0.256438 0.000000,-0.081080 -0.229792 0.000000,-0.121678 -0.174390 0.000000,-0.128014 -0.105998 0.000000,-0.098287 -0.044080 0.000000,-0.040955 -0.006256 0.000000,0.027666 -0.003291 0.000000,0.088047 -0.036028 0.000000,0.123005 -0.095151 0.000000,0.122591 -0.163834 0.000000,0.086924 -0.222532 0.000000,0.026154 -0.254540 0.000000,-0.042426 -0.250749 0.000000,-0.099299 -0.212238 0.000000,-0.128279 -0.149966 0.000000,-0.121119 -0.081656 0.000000,-0.079858 -0.026747 0.000000,-0.016237 -0.000864 0.000000,0.051639 -0.011375 0.000000,0.104452 -0.055287 0.000000,0.127174 -0.120104 0.000000,0.113338 -0.187381 0.000000,0.066882 -0.237971 0.000000,-0.042037 -0.250879 0.000000,
0.003812 0.000000 0.000000,0.106750 0.000000 0.000000,0.209687 0.000000 0.000000,0.312625 0.000000 0.000000,0.415562 0.000000 0.000000,0.518500 0.000000 0.000000,0.621437 0.000000 0.000000,0.724375 0.000000 0.000000,0.827312 0.000000 0.000000,0.930250 0.000000 0.000000,1.033187 0.000000 0.000000,1.136125 0.000000 0.000000,1.239062 0.000000 0.000000,1.342000 0.000000 0.000000,1.444937 0.000000 0.000000,1.547875 0.000000 0.000000,1.650812 0.000000 0.000000,1.753750 0.000000 0.000000,1.856687 0.000000 0.000000,1.959625 0.000000 0.000000,2.062562 0.000000 0.000000,2.165500 0.000000 0.000000,2.268437 0.000000 0.000000,2.371375 0.000000 0.000000,2.474312 0.000000 0.000000,2.577250 0.000000 0.000000,2.680187 0.000000 0.000000,2.783125 0.000000 0.000000,2.886062 0.000000 0.000000,3.053812 0.000000 0.000000,
0.003812 0.000008 0.000000,0.106691 0.003095 0.000000,0.209253 0.011730 0.000000,0.311200 0.025889 0.000000,0.412234 0.045529 0.000000,0.512060 0.070594 0.000000,0.610388 0.101011 0.000000,0.706931 0.136690 0.000000,0.801407 0.177528 0.000000,0.893542 0.223406 0.000000,0.983066 0.274189 0.000000,1.069719 0.329731 0.000000,1.153247 0.389869 0.000000,1.233408 0.454427 0.000000,1.309968 0.523218 0.000000,1.382703 0.596041 0.000000,1.451402 0.672683 0.000000,1.515864 0.752922 0.000000,1.575901 0.836523 0.000000,1.631338 0.923242 0.000000,1.682014 1.012827 0.000000,1.727781 1.105017 0.000000,1.768505 1.199543 0.000000,1.804068 1.296129 0.000000,1.834366 1.394493 0.000000,1.859311 1.494350 0.000000,1.878830 1.595407 0.000000,1.892865 1.697370 0.000000,1.901378 1.799943 0.000000,1.903356 1.967627 0.000000,
0.003812 0.000015 0.000000,0.106515 0.006185 0.000000,0.207954 0.023389 0.000000,0.306947 0.051427 0.000000,0.402342 0.089972 0.000000,0.493026 0.138575 0.000000,0.577943 0.196669 0.000000,0.656103 0.263579 0.000000,0.726595 0.338523 0.000000,0.788599 0.420629 0.000000,0.841391 0.508940 0.000000,0.884356 0.602427 0.000000,0.916994 0.700001 0.000000,0.938924 0.800524 0.000000,0.949891 0.902826 0.000000,0.949767 1.005713 0.000000,0.938554 1.107988 0.000000,0.916382 1.208458 0.000000,0.883509 1.305953 0.000000,0.840319 1.399336 0.000000,0.787314 1.487520 0.000000,0.725114 1.569476 0.000000,0.654441 1.644251 0.000000,0.576120 1.710972 0.000000,0.491064 1.768862 0.000000,0.400263 1.817247 0.000000,0.304776 1.855562 0.000000,0.205715 1.883361 0.000000,0.104235 1.900321 0.000000,-0.063252 1.904273 0.000000,
0.003812 0.000023 0.000000,0.106221 0.009265 0.000000,0.205799 0.034903 0.000000,0.299937 0.076267 0.000000,0.386171 0.132273 0.000000,0.462243 0.201455 0.000000,0.526160 0.282001 0.000000,0.576249 0.371801 0.000000,0.611198 0.468505 0.000000,0.630092 0.569579 0.000000,0.632435 0.672378 0.000000,0.618168 0.774208 0.000000,0.587663 0.872404 0.000000,0.541719 0.964394 0.000000,0.481539 1.047769 0.000000,0.408700 1.120346 0.000000,0.325108 1.180224 0.000000,0.232952 1.225836 0.000000,0.134647 1.255986 0.000000,0.032766 1.269886 0.000000,-0.070024 1.267171 0.000000,-0.171029 1.247912 0.000000,-0.267606 1.212614 0.000000,-0.357225 1.162201 0.000000,-0.437539 1.097994 0.000000,-0.506446 1.021673 0.000000,-0.562140 0.935237 0.000000,-0.603164 0.840950 0.000000,-0.628443 0.741281 0.000000,-0.634361 0.574122 0.000000,
0.003812 0.000030 0.000000,0.105811 0.012329 0.000000,0.202804 0.046203 0.000000,0.290283 0.100078 0.000000,0.364182 0.171450 0.000000,0.421068 0.257002 0.000000,0.458296 0.352757 0.000000,0.474136 0.454267 0.000000,0.467852 0.556812 0.000000,0.439736 0.655628 0.000000,0.391095 0.746121 0.000000,0.324189 0.824087 0.000000,0.242128 0.885902 0.000000,0.148725 0.928692 0.000000,0.048322 0.950469 0.000000,-0.054416 0.950222 0.000000,-0.154713 0.927961 0.000000,-0.247908 0.884722 0.000000,-0.329671 0.822513 0.000000,-0.396200 0.744226 0.000000,-0.444405 0.653499 0.000000,-0.472045 0.554549 0.000000,-0.477835 0.451975 0.000000,-0.461507 0.350543 0.000000,-0.423818 0.254968 0.000000,-0.366522 0.169691 0.000000,-0.292280 0.098676 0.000000,-0.204542 0.045223 0.000000,-0.107387 0.011816 0.000000,0.059313 0.003945 0.000000,
0.003812 0.000038 0.000000,0.105285 0.015374 0.000000,0.198992 0.057221 0.000000,0.278141 0.122546 0.000000,0.336999 0.206616 0.000000,0.371300 0.303339 0.000000,0.378560 0.405708 0.000000,0.358251 0.506304 0.000000,0.311847 0.597838 0.000000,0.242708 0.673679 0.000000,0.155845 0.728331 0.000000,0.057551 0.757834 0.000000,-0.045050 0.760049 0.000000,-0.144526 0.734818 0.000000,-0.233667 0.683967 0.000000,-0.306016 0.611182 0.000000,-0.356329 0.521736 0.000000,-0.380962 0.422110 0.000000,-0.378128 0.319524 0.000000,-0.348035 0.221410 0.000000,-0.292861 0.134877 0.000000,-0.216606 0.066196 0.000000,-0.124793 0.020343 0.000000,-0.024077 0.000640 0.000000,0.078246 0.008516 0.000000,0.174761 0.043399 0.000000,0.258475 0.102761 0.000000,0.323323 0.182303 0.000000,0.364605 0.276259 0.000000,0.374414 0.442370 0.000000,
0.003812 0.000046 0.000000,0.104645 0.018394 0.000000,0.194390 0.067889 0.000000,0.263708 0.143380 0.000000,0.305386 0.237011 0.000000,0.315087 0.339040 0.000000,0.291801 0.438848 0.000000,0.237952 0.526050 0.000000,0.159143 0.591571 0.000000,0.063575 0.628593 0.000000,-0.038807 0.633265 0.000000,-0.137349 0.605098 0.000000,-0.221796 0.547025 0.000000,-0.283362 0.465089 0.000000,-0.315640 0.367816 0.000000,-0.315270 0.265328 0.000000,-0.282291 0.168291 0.000000,-0.220135 0.086802 0.000000,-0.135270 0.029340 0.000000,-0.036527 0.001886 0.000000,0.065819 0.007297 0.000000,0.161117 0.045008 0.000000,0.239451 0.111097 0.000000,0.292668 0.198685 0.000000,0.315233 0.298659 0.000000,0.304795 0.400615 0.000000,0.262442 0.493943 0.000000,0.192580 0.568931 0.000000,0.102480 0.617777 0.000000,-0.062914 0.629502 0.000000,
0.003812 0.000053 0.000000,0.103891 0.021384 0.000000,0.189032 0.078145 0.000000,0.247214 0.162320 0.000000,0.270223 0.262027 0.000000,0.254810 0.363186 0.000000,0.203150 0.451515 0.000000,0.122539 0.514543 0.000000,0.024357 0.543371 0.000000,-0.077533 0.533929 0.000000,-0.168745 0.487549 0.000000,-0.236401 0.410781 0.000000,-0.270949 0.314463 0.000000,-0.267510 0.212194 0.000000,-0.226571 0.118414 0.000000,-0.153911 0.046364 0.000000,-0.059789 0.006216 0.000000,0.042505 0.003639 0.000000,0.138529 0.038997 0.000000,0.214724 0.107298 0.000000,0.260334 0.198897 0.000000,0.268917 0.300863 0.000000,0.239263 0.398799 0.000000,0.175558 0.478876 0.000000,0.086796 0.529789 0.000000,-0.014489 0.544350 0.000000,-0.113998 0.520502 0.000000,-0.197680 0.461612 0.000000,-0.253721 0.375996 0.000000,-0.267340 0.211447 0.000000,
0.003812 0.000061 0.000000,0.103024 0.024340 0.000000,0.182957 0.087927 0.000000,0.228923 0.179140 0.000000,0.232476 0.281218 0.000000,0.192964 0.375406 0.000000,0.117647 0.444398 0.000000,0.020363 0.475517 0.000000,-0.081013 0.463046 0.000000,-0.167854 0.409275 0.000000,-0.224203 0.324085 0.000000,-0.239708 0.223129 0.000000,-0.211519 0.124956 0.000000,-0.144816 0.047604 0.000000,-0.051855 0.005286 0.000000,0.050284 0.005778 0.000000,0.142833 0.048989 0.000000,0.208788 0.126979 0.000000,0.236030 0.225419 0.000000,0.219554 0.326222 0.000000,0.162387 0.410865 0.000000,0.075032 0.463797 0.000000,-0.026459 0.475292 0.000000,-0.123439 0.443237 0.000000,-0.198088 0.373523 0.000000,-0.236691 0.278959 0.000000,-0.232155 0.176920 0.000000,-0.185313 0.086154 0.000000,-0.104772 0.023339 0.000000,0.058806 0.007857 0.000000,
0.003812 0.000069 0.000000,0.102048 0.027256 0.000000,0.176210 0.097181 0.000000,0.209123 0.193650 0.000000,0.193165 0.294322 0.000000,0.132032 0.375883 0.000000,0.039881 0.419445 0.000000,-0.061947 0.414920 0.000000,-0.149871 0.363356 0.000000,-0.203529 0.276694 0.000000,-0.210494 0.175003 0.000000,-0.169154 0.081834 0.000000,-0.089082 0.018763 0.000000,0.011178 0.000396 0.000000,0.108408 0.030986 0.000000,0.180092 0.103450 0.000000,0.209627 0.201006 0.000000,0.190175 0.301062 0.000000,0.126240 0.380446 0.000000,0.032628 0.420774 0.000000,-0.068981 0.412707 0.000000,-0.155056 0.358114 0.000000,-0.205665 0.269637 0.000000,-0.209087 0.167765 0.000000,-0.164529 0.076092 0.000000,-0.082310 0.015846 0.000000,0.018529 0.000980 0.000000,0.114635 0.034936 0.000000,0.183753 0.109851 0.000000,0.201068 0.272333 0.000000,
0.003812 0.000076 0.000000,0.100963 0.030129 0.000000,0.168839 0.105854 0.000000,0.188124 0.205701 0.000000,0.153330 0.301257 0.000000,0.074358 0.365326 0.000000,-0.026317 0.379677 0.000000,-0.120046 0.340225 0.000000,-0.180154 0.258198 0.000000,-0.189536 0.156939 0.000000,-0.145521 0.065264 0.000000,-0.060637 0.009263 0.000000,0.040961 0.004873 0.000000,0.130360 0.053343 0.000000,0.182118 0.140879 0.000000,0.181506 0.242570 0.000000,0.128698 0.329477 0.000000,0.038722 0.376867 0.000000,-0.062816 0.371254 0.000000,-0.147020 0.314236 0.000000,-0.189927 0.222038 0.000000,-0.179327 0.120899 0.000000,-0.118236 0.039601 0.000000,-0.024040 0.001280 0.000000,0.076456 0.016841 0.000000,0.154651 0.081857 0.000000,0.188292 0.177824 0.000000,0.167807 0.277433 0.000000,0.099024 0.352335 0.000000,-0.062240 0.371447 0.000000,
0.003812 -0.000008 0.000000,0.106691 -0.003095 0.000000,0.209253 -0.011730 0.000000,0.311200 -0.025889 0.000000,0.412234 -0.045529 0.000000,0.512060 -0.070594 0.000000,0.610388 -0.101011 0.000000,0.706931 -0.136690 0.000000,0.801407 -0.177528 0.000000,0.893542 -0.223406 0.000000,0.983066 -0.274189 0.000000,1.069719 -0.329731 0.000000,1.153247 -0.389869 0.000000,1.233408 -0.454427 0.000000,1.309968 -0.523218 0.000000,1.382703 -0.596041 0.000000,1.451402 -0.672683 0.000000,1.515864 -0.752922 0.000000,1.575901 -0.836523 0.000000,1.631338 -0.923242 0.000000,1.682014 -1.012827 0.000000,1.727781 -1.105017 0.000000,1.768505 -1.199543 0.000000,1.804068 -1.296129 0.000000,1.834366 -1.394493 0.000000,1.859311 -1.494350 0.000000,1.878830 -1.595407 0.000000,1.892865 -1.697370 0.000000,1.901378 -1.799943 0.000000,1.903356 -1.967627 0.000000,
0.003812 -0.000015 0.000000,0.106515 -0.006185 0.000000,0.207954 -0.023389 0.000000,0.306947 -0.051427 0.000000,0.402342 -0.089972 0.000000,0.493026 -0.138575 0.000000,0.577943 -0.196669 0.000000,0.656103 -0.263579 0.000000,0.726595 -0.338523 0.000000,0.788599 -0.420629 0.000000,0.841391 -0.508940 0.000000,0.884356 -0.602427 0.000000,0.916994 -0.700001 0.000000,0.938924 -0.800524 0.000000,0.949891 -0.902826 0.000000,0.949767 -1.005713 0.000000,0.938554 -1.107988 0.000000,0.916382 -1.208458 0.000000,0.883509 -1.305953 0.000000,0.840319 -1.399336 0.000000,0.787314 -1.487520 0.000000,0.725114 -1.569476 0.000000,0.654441 -1.644251 0.000000,0.576120 -1.710972 0.000000,0.491064 -1.768862 0.000000,0.400263 -1.817247 0.000000,0.304776 -1.855562 0.000000,0.205715 -1.883361 0.000000,0.104235 -1.900321 0.000000,-0.063252 -1.904273 0.000000,
0.003812 -0.000023 0.000000,0.106221 -0.009265 0.000000,0.205799 -0.034903 0.000000,0.299937 -0.076267 0.000000,0.386171 -0.132273 0.000000,0.462243 -0.201455 0.000000,0.526160 -0.282001 0.000000,0.576249 -0.371801 0.000000,0.611198 -0.468505 0.000000,0.630092 -0.569579 0.000000,0.632435 -0.672378 0.000000,0.618168 -0.774208 0.000000,0.587663 -0.872404 0.000000,0.541719 -0.964394 0.000000,0.481539 -1.047769 0.000000,0.408700 -1.120346 0.000000,0.325108 -1.180224 0.000000,0.232952 -1.225836 0.000000,0.134647 -1.255986 0.000000,0.032766 -1.269886 0.000000,-0.070024 -1.267171 0.000000,-0.171029 -1.247912 0.000000,-0.267606 -1.212614 0.000000,-0.357225 -1.162201 0.000000,-0.437539 -1.097994 0.000000,-0.506446 -1.021673 0.000000,-0.562140 -0.935237 0.000000,-0.603164 -0.840950 0.000000,-0.628443 -0.741281 0.000000,-0.634361 -0.574122 0.000000,
0.003812 -0.000030 0.000000,0.105811 -0.012329 0.000000,0.202804 -0.046203 0.000000,0.290283 -0.100078 0.000000,0.364182 -0.171450 0.000000,0.421068 -0.257002 0.000000,0.458296 -0.352757 0.000000,0.474136 -0.454267 0.000000,0.467852 -0.556812 0.000000,0.439736 -0.655628 0.000000,0.391095 -0.746121 0.000000,0.324189 -0.824087 0.000000,0.242128 -0.885902 0.000000,0.148725 -0.928692 0.000000,0.048322 -0.950469 0.000000,-0.054416 -0.950222 0.000000,-0.154713 -0.927961 0.000000,-0.247908 -0.884722 0.000000,-0.329671 -0.822513 0.000000,-0.396200 -0.744226 0.000000,-0.444405 -0.653499 0.000000,-0.472045 -0.554549 0.000000,-0.477835 -0.451975 0.000000,-0.461507 -0.350543 0.000000,-0.423818 -0.254968 0.000000,-0.366522 -0.169691 0.000000,-0.292280 -0.098676 0.000000,-0.204542 -0.045223 0.000000,-0.107387 -0.011816 0.000000,0.059313 -0.003945 0.000000,
0.003812 -0.000038 0.000000,0.105285 -0.015374 0.000000,0.198992 -0.057221 0.000000,0.278141 -0.122546 0.000000,0.336999 -0.206616 0.000000,0.371300 -0.303339 0.000000,0.378560 -0.405708 0.000000,0.358251 -0.506304 0.000000,0.311847 -0.597838 0.000000,0.242708 -0.673679 0.000000,0.155845 -0.728331 0.000000,0.057551 -0.757834 0.000000,-0.045050 -0.760049 0.000000,-0.144526 -0.734818 0.000000,-0.233667 -0.683967 0.000000,-0.306016 -0.611182 0.000000,-0.356329 -0.521736 0.000000,-0.380962 -0.422110 0.000000,-0.378128 -0.319524 0.000000,-0.348035 -0.221410 0.000000,-0.292861 -0.134877 0.000000,-0.216606 -0.066196 0.000000,-0.124793 -0.020343 0.000000,-0.024077 -0.000640 0.000000,0.078246 -0.008516 0.000000,0.174761 -0.043399 0.000000,0.258475 -0.102761 0.000000,0.323323 -0.182303 0.000000,0.364605 -0.276259 0.000000,0.374414 -0.442370 0.000000,
0.003812 -0.000046 0.000000,0.104645 -0.018394 0.000000,0.194390 -0.067889 0.000000,0.263708 -0.143380 0.000000,0.305386 -0.237011 0.000000,0.315087 -0.339040 0.000000,0.291801 -0.438848 0.000000,0.237952 -0.526050 0.000000,0.159143 -0.591571 0.000000,0.063575 -0.628593 0.000000,-0.038807 -0.633265 0.000000,-0.137349 -0.605098 0.000000,-0.221796 -0.547025 0.000000,-0.283362 -0.465089 0.000000,-0.315640 -0.367816 0.000000,-0.315270 -0.265328 0.000000,-0.282291 -0.168291 0.000000,-0.220135 -0.086802 0.000000,-0.135270 -0.029340 0.000000,-0.036527 -0.001886 0.000000,0.065819 -0.007297 0.000000,0.161117 -0.045008 0.000000,0.239451 -0.111097 0.000000,0.292668 -0.198685 0.000000,0.315233 -0.298659 0.000000,0.304795 -0.400615 0.000000,0.262442 -0.493943 0.000000,0.192580 -0.568931 0.000000,0.102480 -0.617777 0.000000,-0.062914 -0.629502 0.000000,
0.003812 -0.000053 0.000000,0.103891 -0.021384 0.000000,0.189032 -0.078145 0.000000,0.247214 -0.162320 0.000000,0.270223 -0.262027 0.000000,0.254810 -0.363186 0.000000,0.203150 -0.451515 0.000000,0.122539 -0.514543 0.000000,0.024357 -0.543371 0.000000,-0.077533 -0.533929 0.000000,-0.168745 -0.487549 0.000000,-0.236401 -0.410781 0.000000,-0.270949 -0.314463 0.000000,-0.267510 -0.212194 0.000000,-0.226571 -0.118414 0.000000,-0.153911 -0.046364 0.000000,-0.059789 -0.006216 0.000000,0.042505 -0.003639 0.000000,0.138529 -0.038997 0.000000,0.214724 -0.107298 0.000000,0.260334 -0.198897 0.000000,0.268917 -0.300863 0.000000,0.239263 -0.398799 0.000000,0.175558 -0.478876 0.000000,0.086796 -0.529789 0.000000,-0.014489 -0.544350 0.000000,-0.113998 -0.520502 0.000000,-0.197680 -0.461612 0.000000,-0.253721 -0.375996 0.000000,-0.267340 -0.211447 0.000000,
0.003812 -0.000061 0.000000,0.103024 -0.024340 0.000000,0.182957 -0.087927 0.000000,0.228923 -0.179140 0.000000,0.232476 -0.281218 0.000000,0.192964 -0.375406 0.000000,0.117647 -0.444398 0.000000,0.020363 -0.475517 0.000000,-0.081013 -0.463046 0.000000,-0.167854 -0.409275 0.000000,-0.224203 -0.324085 0.000000,-0.239708 -0.223129 0.000000,-0.211519 -0.124956 0.000000,-0.144816 -0.047604 0.000000,-0.051855 -0.005286 0.000000,0.050284 -0.005778 0.000000,0.142833 -0.048989 0.000000,0.208788 -0.126979 0.000000,0.236030 -0.225419 0.000000,0.219554 -0.326222 0.000000,0.162387 -0.410865 0.000000,0.075032 -0.463797 0.000000,-0.026459 -0.475292 0.000000,-0.123439 -0.443237 0.000000,-0.198088 -0.373523 0.000000,-0.236691 -0.278959 0.000000,-0.232155 -0.176920 0.000000,-0.185313 -0.086154 0.000000,-0.104772 -0.023339 0.000000,0.058806 -0.007857 0.000000,
0.003812 -0.000069 0.000000,0.102048 -0.027256 0.000000,0.176210 -0.097181 0.000000,0.209123 -0.193650 0.000000,0.193165 -0.294322 0.000000,0.132032 -0.375883 0.000000,0.039881 -0.419445 0.000000,-0.061947 -0.414920 0.000000,-0.149871 -0.363356 0.000000,-0.203529 -0.276694 0.000000,-0.210494 -0.175003 0.000000,-0.169154 -0.081834 0.000000,-0.089082 -0.018763 0.000000,0.011178 -0.000396 0.000000,0.108408 -0.030986 0.000000,0.180092 -0.103450 0.000000,0.209627 -0.201006 0.000000,0.190175 -0.301062 0.000000,0.126240 -0.380446 0.000000,0.032628 -0.420774 0.000000,-0.068981 -0.412707 0.000000,-0.155056 -0.358114 0.000000,-0.205665 -0.269637 0.000000,-0.209087 -0.167765 0.000000,-0.164529 -0.076092 0.000000,-0.082310 -0.015846 0.000000,0.018529 -0.000980 0.000000,0.114635 -0.034936 0.000000,0.183753 -0.109851 0.000000,0.201068 -0.272333 0.000000,
0.003812 -0.000076 0.000000,0.100963 -0.030129 0.000000,0.168839 -0.105854 0.000000,0.188124 -0.205701 0.000000,0.153330 -0.301257 0.000000,0.074358 -0.365326 0.000000,-0.026317 -0.379677 0.000000,-0.120046 -0.340225 0.000000,-0.180154 -0.258198 0.000000,-0.189536 -0.156939 0.000000,-0.145521 -0.065264 0.000000,-0.060637 -0.009263 0.000000,0.040961 -0.004873 0.000000,0.130360 -0.053343 0.000000,0.182118 -0.140879 0.000000,0.181506 -0.242570 0.000000,0.128698 -0.329477 0.000000,0.038722 -0.376867 0.000000,-0.062816 -0.371254 0.000000,-0.147020 -0.314236 0.000000,-0.189927 -0.222038 0.000000,-0.179327 -0.120899 0.000000,-0.118236 -0.039601 0.000000,-0.024040 -0.001280 0.000000,0.076456 -0.016841 0.000000,0.154651 -0.081857 0.000000,0.188292 -0.177824 0.000000,0.167807 -0.277433 0.000000,0.099024 -0.352335 0.000000,-0.062240 -0.371447 0.000000,
0.005050 0.000000 0.000000,0.141400 0.000000 0.000000,0.277750 0.000000 0.000000,0.414100 0.000000 0.000000,0.550450 0.000000 0.000000,0.686800 0.000000 0.000000,0.823150 0.000000 0.000000,0.959500 0.000000 0.000000,1.095850 0.000000 0.000000,1.232200 0.000000 0.000000,1.368550 0.000000 0.000000,1.504900 0.000000 0.000000,1.641250 0.000000 0.000000,1.777600 0.000000 0.000000,1.913950 0.000000 0.000000,2.050300 0.000000 0.000000,2.186650 0.000000 0.000000,2.323000 0.000000 0.000000,2.459350 0.000000 0.000000,2.595700 0.000000 0.000000,2.732050 0.000000 0.000000,2.868400 0.000000 0.000000,3.004750 0.000000 0.000000,3.141100 0.000000 0.000000,3.277450 0.000000 0.000000,3.413800 0.000000 0.000000,3.550150 0.000000 0.000000,3.686500 0.000000 0.000000,3.822850 0.000000 0.000000,4.045050 0.000000 0.000000,
0.005050 0.000010 0.000000,0.141322 0.004099 0.000000,0.277175 0.015538 0.000000,0.412212 0.034292 0.000000,0.546040 0.060308 0.000000,0.678270 0.093509 0.000000,0.808514 0.133798 0.000000,0.936394 0.181058 0.000000,1.061536 0.235152 0.000000,1.183577 0.295921 0.000000,1.302160 0.363189 0.000000,1.416939 0.436759 0.000000,1.527580 0.516416 0.000000,1.633761 0.601930 0.000000,1.735171 0.693049 0.000000,1.831515 0.789510 0.000000,1.922513 0.891029 0.000000,2.007898 0.997313 0.000000,2.087423 1.108050 0.000000,2.160854 1.222917 0.000000,2.227979 1.341581 0.000000,2.288601 1.463695 0.000000,2.342544 1.588902 0.000000,2.389651 1.716839 0.000000,2.429783 1.847132 0.000000,2.462825 1.979401 0.000000,2.488679 2.113260 0.000000,2.507271 2.248320 0.000000,2.518546 2.384186 0.000000,2.521166 2.606299 0.000000,
0.005050 0.000020 0.000000,0.141089 0.008192 0.000000,0.275454 0.030980 0.000000,0.406580 0.068119 0.000000,0.532938 0.119175 0.000000,0.653058 0.183554 0.000000,0.765537 0.260506 0.000000,0.869067 0.349134 0.000000,0.962441 0.448404 0.000000,1.044570 0.557161 0.000000,1.114498 0.674137 0.000000,1.171409 0.797969 0.000000,1.214641 0.927214 0.000000,1.243690 1.060366 0.000000,1.258217 1.195874 0.000000,1.258053 1.332158 0.000000,1.243199 1.467630 0.000000,1.213830 1.600711 0.000000,1.170287 1.729852 0.000000,1.113078 1.853547 0.000000,1.042869 1.970354 0.000000,0.960478 2.078913 0.000000,0.866866 2.177959 0.000000,0.763123 2.266337 0.000000,0.650458 2.343017 0.000000,0.530184 2.407107 0.000000,0.403703 2.457859 0.000000,0.272488 2.494682 0.000000,0.138069 2.517146 0.000000,-0.083783 2.522381 0.000000,
